,MKTDEPTH_EVENT_TYPE,MKTDEPTH_EVENT_SUBTYPE,ID_BB_SEC_NUM_SRC,FEED_SOURCE,EID,MD_BOOK_TYPE,MBO_WINDOW_SIZE,MBO_SEQNUM_RT,MD_BOOK_SUBTYPE,MD_PRICE_DISPLAY_FORMAT_TYPE_RT,MD_PRICE_DISPLAY_MIN_NUM_DECIMALS_RT,MD_PRICE_DISPLAY_MAX_NUM_DECIMALS_RT,MD_CURRENCY_RT,MD_QUOTED_CURRENCY_REALTIME,MD_ROUND_LOT_SIZE_RT,cid,MBL_WINDOW_SIZE,MD_MULTI_TICK_UPD_RT,MBL_ASK_POSITION_RT,MBL_ASK_RT,MBL_ASK_COND_CODE_RT,MBL_ASK_NUM_ORDERS_RT,MBL_ASK_SIZE_RT,MBL_TIME_RT,MBL_BID_POSITION_RT,MBL_BID_RT,MBL_BID_COND_CODE_RT,MBL_BID_NUM_ORDERS_RT,MBL_BID_SIZE_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_BROKER_RT,MBO_ASK_COND_CODE_RT,MBO_ASK_SIZE_RT,MD_TABLE_CMD_RT,MBO_TIME_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_BROKER_RT,MBO_BID_COND_CODE_RT,MBO_BID_SIZE_RT,MBO_ORDER_ID_RT
1862,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.495000005,8305,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1863,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.495000005,6105,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1864,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.495000005,1799,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1865,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.495000005,8461,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1866,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.5,8461,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1867,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.5,1799,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1868,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.50999999,8299,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1869,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.50999999,8304,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1870,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.50999999,6101,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1871,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.519999981,4409,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1872,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.519999981,5666,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1873,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.519999981,6101,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1874,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.529999971,8305,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1875,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.529999971,8466,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1876,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.540000021,2578,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1877,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0.550000012,5138,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1878,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,29,0.550000012,1978,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1879,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,30,0.550000012,8575,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1880,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,31,0.550000012,174,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1881,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,32,0.550000012,8303,,0,REPLACE,6/28/2023 03:18:58.000,,,,,,
1882,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.485000014,,5,50000,6/28/2023 03:44:50.773,,,,,,,,,,,REPLACE,,,,,,,
1883,MARKET_BY_ORDER,BID,,,53714,,,182,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,ADD,6/28/2023 03:44:50.773,1,0.485000014,,,2000,1236930049
1884,MARKET_BY_ORDER,BID,,,53714,,,183,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,DEL,6/28/2023 03:44:50.773,1,0.485000014,,,2000,1236930049
1885,MARKET_BY_ORDER,ASK,,,53714,,,184,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.485000014,,,9000,MOD,6/28/2023 03:44:50.773,,,,,,623814401
1886,MARKET_BY_ORDER,BID,,,53714,,,185,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,ADD,6/28/2023 05:06:16.112,1,0.485000014,,,2000,1327176449
1887,MARKET_BY_ORDER,BID,,,53714,,,186,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,DEL,6/28/2023 05:06:16.112,1,0.485000014,,,2000,1327176449
1888,MARKET_BY_ORDER,ASK,,,53714,,,187,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.485000014,,,7000,MOD,6/28/2023 05:06:16.112,,,,,,623814401
1889,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.485000014,,5,48000,6/28/2023 05:06:16.112,,,,,,,,,,,REPLACE,,,,,,,
1890,MARKET_BY_ORDER,BID,,,53714,,,188,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,DEL,6/28/2023 05:07:41.005,19,0.449999988,,,20000,5011457
1891,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 05:07:41.005,7,0.449999988,,3,71000,,,,,,REPLACE,,,,,,,
1892,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 05:07:41.000,20,0.449999988,2578,,0,
1893,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 05:07:41.000,21,0.444999993,1836,,0,
1894,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 05:07:41.000,22,0.439999998,2290,,0,
1895,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 05:07:41.000,23,0.435000002,1836,,0,
1896,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 05:07:41.000,25,0.420000017,1836,,0,
1897,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 05:07:41.000,26,0.420000017,2290,,0,
1898,MARKET_BY_ORDER,BID,,,53714,,,189,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,ADD,6/28/2023 05:17:36.961,1,0.485000014,,,1000,1375612929
1899,MARKET_BY_ORDER,BID,,,53714,,,190,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,DEL,6/28/2023 05:17:36.961,1,0.485000014,,,1000,1375612929
1900,MARKET_BY_ORDER,ASK,,,53714,,,191,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.485000014,,,6000,MOD,6/28/2023 05:17:36.961,,,,,,623814401
1901,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.485000014,,5,47000,6/28/2023 05:17:36.961,,,,,,,,,,,REPLACE,,,,,,,
1902,MARKET_BY_ORDER,BID,,,53714,,,192,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,ADD,6/28/2023 05:34:17.738,1,0.485000014,,,1000,1460222209
1903,MARKET_BY_ORDER,BID,,,53714,,,193,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,DEL,6/28/2023 05:34:17.738,1,0.485000014,,,1000,1460222209
1904,MARKET_BY_ORDER,ASK,,,53714,,,194,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.485000014,,,5000,MOD,6/28/2023 05:34:17.738,,,,,,623814401
1905,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.485000014,,5,46000,6/28/2023 05:34:17.738,,,,,,,,,,,REPLACE,,,,,,,
1906,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 05:44:53.828,9,0.439999998,,2,250000,,,,,,REPLACE,,,,,,,
1907,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 05:44:53.000,23,0.439999998,757,,0,
1908,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 05:44:53.000,25,0.435000002,1836,,0,
1909,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 05:44:53.000,26,0.420000017,1836,,0,
1910,MARKET_BY_ORDER,BID,,,53714,,,195,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,ADD,6/28/2023 05:44:53.828,23,0.439999998,,,150000,1522634241
1911,MARKET_BY_ORDER,BID,,,53714,,,196,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,DEL,6/28/2023 06:01:37.005,26,0.420000017,,,30000,3631873
1912,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 06:01:37.000,26,0.420000017,2290,,0,
1913,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.485000014,,6,96000,6/28/2023 06:16:41.442,,,,,,,,,,,REPLACE,,,,,,,
1914,MARKET_BY_ORDER,ASK,,,53714,,,197,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,6,0.485000014,,,50000,ADD,6/28/2023 06:16:41.442,,,,,,1674638849
1915,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.485000014,8462,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1916,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.49000001,1172,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1917,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.49000001,8293,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1918,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.49000001,8296,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1919,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.49000001,8297,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1920,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.49000001,8298,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1921,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.49000001,6107,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1922,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.495000005,8293,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1923,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.495000005,8305,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1924,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.495000005,6105,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1925,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.495000005,1799,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1926,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.495000005,8461,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1927,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.5,8461,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1928,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.5,1799,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1929,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.50999999,8299,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1930,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.50999999,8304,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1931,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.50999999,6101,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1932,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.519999981,4409,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1933,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.519999981,5666,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1934,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.519999981,6101,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1935,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.529999971,8305,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1936,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.529999971,8466,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1937,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0.540000021,2578,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1938,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,29,0.550000012,5138,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1939,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,30,0.550000012,1978,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1940,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,31,0.550000012,8575,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1941,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,32,0.550000012,174,,0,REPLACE,6/28/2023 06:16:41.000,,,,,,
1942,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.485000014,,5,46000,6/28/2023 06:17:31.461,,,,,,,,,,,REPLACE,,,,,,,
1943,MARKET_BY_ORDER,ASK,,,53714,,,198,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,6,0.485000014,,,50000,DEL,6/28/2023 06:17:31.461,,,,,,1674638849
1944,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.49000001,1172,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1945,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.49000001,8293,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1946,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.49000001,8296,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1947,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.49000001,8297,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1948,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.49000001,8298,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1949,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.49000001,6107,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1950,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.495000005,8293,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1951,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.495000005,8305,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1952,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.495000005,6105,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1953,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.495000005,1799,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1954,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.495000005,8461,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1955,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.5,8461,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1956,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.5,1799,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1957,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.50999999,8299,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1958,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.50999999,8304,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1959,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.50999999,6101,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1960,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.519999981,4409,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1961,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.519999981,5666,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1962,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.519999981,6101,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1963,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.529999971,8305,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1964,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.529999971,8466,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1965,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.540000021,2578,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1966,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0.550000012,5138,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1967,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,29,0.550000012,1978,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1968,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,30,0.550000012,8575,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1969,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,31,0.550000012,174,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1970,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,32,0.550000012,8303,,0,REPLACE,6/28/2023 06:17:31.000,,,,,,
1971,MARKET_BY_ORDER,ASK,,,53714,,,199,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.480000019,,,12000,ADD,6/28/2023 06:29:19.185,,,,,,1725227777
1972,MARKET_BY_ORDER,BID,,,53714,,,200,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,MOD,6/28/2023 06:29:19.185,1,0.480000019,,,23000,4250881
1973,MARKET_BY_ORDER,ASK,,,53714,,,201,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.480000019,,,12000,DEL,6/28/2023 06:29:19.185,,,,,,1725227777
1974,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 06:29:19.185,1,0.480000019,,4,737000,,,,,,REPLACE,,,,,,,
1975,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.485000014,,6,58000,6/28/2023 06:29:19.350,,,,,,,,,,,REPLACE,,,,,,,
1976,MARKET_BY_ORDER,ASK,,,53714,,,202,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,6,0.485000014,,,12000,ADD,6/28/2023 06:29:19.350,,,,,,1725234177
1977,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.485000014,8295,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1978,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.49000001,1172,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1979,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.49000001,8293,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1980,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.49000001,8296,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1981,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.49000001,8297,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1982,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.49000001,8298,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1983,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.49000001,6107,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1984,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.495000005,8293,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1985,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.495000005,8305,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1986,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.495000005,6105,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1987,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.495000005,1799,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
1988,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.495000005,8461,,0,REPLACE,6/28/2023 06:29:19.000,,,,,,
