Timestamp,BrokerID,Price,Side,Size,Action,Position,Condition Codes,Broker Name
05:54.6,3448,2.75,ASK,1000,Removed Order,1,,Goldman Sachs (Asia) Securities Limited
05:54.6,5999,2.75,BID,25000,Trade,1,,China Innovation Market Service Company Limited
05:54.6,2420,2.75,ASK,25000,Removed Order,1,,Barclays Capital Asia Limited
05:54.6,5999,2.75,BID,2000,Trade,1,,China Innovation Market Service Company Limited
05:54.6,2423,2.75,ASK,2000,Order Modified,1,,Barclays Capital Asia Limited
05:54.6,2045,2.75,ASK,7000,Removed Order,2,,Barclays Capital Asia Limited
05:54.6,2428,2.72,BID,122000,Removed Order,8,,Barclays Capital Asia Limited
05:54.6,1836,2.72,BID,221000,Removed Order,6,,Instinet Pacific Limited
05:54.6,2087,2.71,BID,369000,Removed Order,13,,Barclays Capital Asia Limited
05:54.6,2428,2.71,BID,216000,Removed Order,11,,Barclays Capital Asia Limited
05:54.6,8088,2.73,BID,46000,New Order,3,,Sinolink Securities (Hong Kong) Company Limited
05:54.6,9023,2.72,BID,129000,Removed Order,6,,UBS Securities Hong Kong Limited
05:54.6,8088,2.73,BID,46000,Removed Order,3,,Sinolink Securities (Hong Kong) Company Limited
05:56.6,5999,2.73,BID,1000,Trade,1,,China Innovation Market Service Company Limited
05:56.6,8088,2.73,BID,5000,Trade,1,,Sinolink Securities (Hong Kong) Company Limited
05:56.6,4455,2.71,BID,123000,New Order,10,,Barclays Capital Asia Limited
05:56.6,2075,2.7,BID,222000,New Order,20,,Barclays Capital Asia Limited
05:56.6,8550,2.7,BID,129000,New Order,21,,ABN AMRO Clearing Hong Kong Limited
05:56.6,8305,2.72,BID,10000,New Order,5,,Futu Securities International (Hong Kong) Limited
05:56.6,8088,2.73,BID,23000,New Order,2,,Sinolink Securities (Hong Kong) Company Limited
05:56.6,8305,2.72,BID,10000,Removed Order,6,,Futu Securities International (Hong Kong) Limited
05:56.8,3448,2.75,ASK,1000,New Order,6,,Goldman Sachs (Asia) Securities Limited
05:56.8,8088,2.73,BID,9000,Removed Order,1,,Sinolink Securities (Hong Kong) Company Limited
05:56.8,2077,2.7,BID,9000,New Order,22,,Barclays Capital Asia Limited
05:56.8,8597,2.72,BID,14000,Removed Order,4,,KGI Asia Limited
05:56.8,1836,2.69,BID,14000,New Order,26,,Instinet Pacific Limited
05:56.8,8465,2.68,BID,14000,New Order,32,,Futu Securities International (Hong Kong) Limited
05:56.8,3646,2.72,BID,11000,New Order,4,,Merrill Lynch Far East Limited
05:57.2,8088,2.73,BID,23000,Removed Order,1,,Sinolink Securities (Hong Kong) Company Limited
05:57.2,639,2.72,BID,23000,New Order,4,,UBS Securities Hong Kong Limited
05:57.3,8465,2.68,BID,14000,Removed Order,33,,Futu Securities International (Hong Kong) Limited
05:57.3,4455,2.71,BID,123000,Removed Order,10,,Barclays Capital Asia Limited
05:59.4,4455,2.7,BID,123000,New Order,23,,Barclays Capital Asia Limited
05:59.4,2075,2.69,BID,371000,New Order,29,,Barclays Capital Asia Limited
05:59.4,2087,2.68,BID,226000,New Order,35,,Barclays Capital Asia Limited
06:07.7,5347,2.72,BID,36000,New Order,5,,J.P. Morgan Broking (Hong Kong) Limited
06:07.7,639,2.75,ASK,23000,Removed Order,5,,UBS Securities Hong Kong Limited
06:12.1,5337,2.75,ASK,6000,Removed Order,3,,J.P. Morgan Broking (Hong Kong) Limited
06:12.1,5346,2.76,ASK,6000,Removed Order,9,,J.P. Morgan Broking (Hong Kong) Limited
06:12.1,1836,2.69,BID,14000,Removed Order,29,,Instinet Pacific Limited
06:12.1,2079,2.72,BID,14000,New Order,6,,Barclays Capital Asia Limited
06:15.0,8167,2.74,BID,10000,New Order,1,,BOCI Securities Limited
06:15.0,2045,2.75,ASK,8000,Removed Order,5,,Barclays Capital Asia Limited
06:15.2,3448,2.75,ASK,1000,Removed Order,4,,Goldman Sachs (Asia) Securities Limited
06:15.2,3436,2.75,ASK,1000,Removed Order,2,,Goldman Sachs (Asia) Securities Limited
06:15.2,3436,2.75,ASK,1000,New Order,3,,Goldman Sachs (Asia) Securities Limited
06:15.2,2079,2.72,BID,14000,Removed Order,7,,Barclays Capital Asia Limited
06:15.2,9023,2.71,BID,14000,Removed Order,12,,UBS Securities Hong Kong Limited
06:15.2,2075,2.83,ASK,8000,Removed Order,37,,Barclays Capital Asia Limited
06:18.1,8466,2.72,BID,50000,New Order,7,,Futu Securities International (Hong Kong) Limited
06:22.9,5347,2.72,BID,36000,Removed Order,6,,J.P. Morgan Broking (Hong Kong) Limited
06:22.9,2075,2.69,BID,371000,Removed Order,29,,Barclays Capital Asia Limited
06:24.4,4455,2.7,BID,123000,Removed Order,24,,Barclays Capital Asia Limited
06:24.4,2075,2.7,BID,222000,Removed Order,21,,Barclays Capital Asia Limited
06:24.4,2087,2.68,BID,226000,Removed Order,33,,Barclays Capital Asia Limited
06:32.7,2087,2.72,BID,122000,New Order,7,,Barclays Capital Asia Limited
06:32.7,2075,2.71,BID,223000,New Order,13,,Barclays Capital Asia Limited
06:32.7,4455,2.71,BID,371000,New Order,14,,Barclays Capital Asia Limited
06:32.7,2428,2.7,BID,222000,New Order,26,,Barclays Capital Asia Limited
06:50.1,3436,2.75,ASK,1000,New Order,4,,Goldman Sachs (Asia) Securities Limited
06:51.3,316,2.7,BID,12000,Removed Order,22,,BOCOM International Securities Limited
07:01.1,7385,2.78,ASK,8000,Removed Order,24,,Citigroup Global Markets Asia Limited
07:01.1,7385,2.77,ASK,8000,New Order,18,,Citigroup Global Markets Asia Limited
07:04.6,1291,2.73,BID,3000,New Order,2,,CMB International Securities Limited
07:10.0,3448,2.75,ASK,1000,New Order,5,,Goldman Sachs (Asia) Securities Limited
07:17.4,639,2.74,BID,20000,New Order,2,,UBS Securities Hong Kong Limited
07:17.5,2079,2.69,BID,14000,Removed Order,32,,Barclays Capital Asia Limited
07:17.5,2079,2.72,BID,14000,New Order,10,,Barclays Capital Asia Limited
07:17.5,2077,2.71,BID,14000,New Order,18,,Barclays Capital Asia Limited
07:27.0,5999,2.73,BID,1000,New Order,4,,China Innovation Market Service Company Limited
07:32.7,9057,2.76,ASK,3000,New Order,13,,UBS Securities Hong Kong Limited
07:33.2,3448,2.75,ASK,1000,New Order,6,,Goldman Sachs (Asia) Securities Limited
07:33.2,2079,2.72,BID,14000,Removed Order,11,,Barclays Capital Asia Limited
07:33.2,2079,2.69,BID,14000,New Order,34,,Barclays Capital Asia Limited
07:43.4,9057,2.76,ASK,3000,Removed Order,14,,UBS Securities Hong Kong Limited
07:43.4,9057,2.75,ASK,3000,New Order,7,,UBS Securities Hong Kong Limited
08:17.9,1172,2.73,BID,1000,New Order,5,,Huatai Financial Holdings (Hong Kong) Limited
08:17.9,3646,2.72,BID,11000,Removed Order,8,,Merrill Lynch Far East Limited
08:24.3,3436,2.75,ASK,1000,New Order,8,,Goldman Sachs (Asia) Securities Limited
08:24.3,639,2.74,BID,20000,Removed Order,2,,UBS Securities Hong Kong Limited
08:24.3,8167,2.74,BID,10000,Trade,1,,BOCI Securities Limited
08:24.3,639,2.73,BID,22000,New Order,4,,UBS Securities Hong Kong Limited
08:24.4,5339,2.75,ASK,1000,New Order,9,,J.P. Morgan Broking (Hong Kong) Limited
08:24.4,2087,2.72,BID,122000,Removed Order,9,,Barclays Capital Asia Limited
08:26.5,2423,2.75,ASK,1000,New Order,10,,Barclays Capital Asia Limited
08:26.5,3448,2.75,ASK,1000,Removed Order,6,,Goldman Sachs (Asia) Securities Limited
08:26.5,3436,2.75,ASK,1000,Removed Order,3,,Goldman Sachs (Asia) Securities Limited
08:26.5,4455,2.71,BID,371000,Removed Order,15,,Barclays Capital Asia Limited
08:37.3,4455,2.7,BID,367000,New Order,28,,Barclays Capital Asia Limited
08:45.5,3448,2.75,ASK,2000,New Order,9,,Goldman Sachs (Asia) Securities Limited
08:56.2,3448,2.76,ASK,1000,New Order,17,,Goldman Sachs (Asia) Securities Limited
08:57.3,8135,2.72,BID,10000,New Order,9,,BOCI Securities Limited
09:02.9,1799,2.74,BID,16000,New Order,1,,Bright Smart Securities International (H.K.) Limited
09:10.9,2423,2.75,ASK,1000,Trade,1,,Barclays Capital Asia Limited
09:10.9,639,2.74,BID,16000,New Order,2,,UBS Securities Hong Kong Limited
09:10.9,5339,2.75,ASK,1000,Removed Order,7,,J.P. Morgan Broking (Hong Kong) Limited
09:10.9,2079,2.69,BID,14000,Removed Order,36,,Barclays Capital Asia Limited
09:10.9,8135,2.72,BID,14000,New Order,12,,BOCI Securities Limited
09:10.9,2077,2.7,BID,9000,Removed Order,30,,Barclays Capital Asia Limited
09:10.9,2077,2.73,BID,9000,New Order,7,,Barclays Capital Asia Limited
09:13.2,639,2.77,ASK,14000,Removed Order,18,,UBS Securities Hong Kong Limited
09:13.2,2423,2.75,ASK,1000,Trade,1,,Barclays Capital Asia Limited
09:18.9,2423,2.75,ASK,1000,Trade,1,,Barclays Capital Asia Limited
09:18.9,2075,2.71,BID,126000,Removed Order,21,,Barclays Capital Asia Limited
09:26.8,3448,2.76,ASK,1000,Removed Order,16,,Goldman Sachs (Asia) Securities Limited
09:26.8,4455,2.72,BID,122000,New Order,14,,Barclays Capital Asia Limited
09:26.8,3436,2.75,ASK,1000,New Order,9,,Goldman Sachs (Asia) Securities Limited
09:28.6,2423,2.75,ASK,1000,Trade,1,,Barclays Capital Asia Limited
09:37.2,3448,2.77,ASK,1000,Removed Order,19,,Goldman Sachs (Asia) Securities Limited
09:37.2,3436,2.75,ASK,1000,New Order,10,,Goldman Sachs (Asia) Securities Limited
09:40.6,2423,2.75,ASK,1000,Trade,1,,Barclays Capital Asia Limited
09:48.0,2423,2.75,ASK,1000,Trade,1,,Barclays Capital Asia Limited
10:02.7,2423,2.75,ASK,17000,Trade,1,,Barclays Capital Asia Limited
10:02.7,639,2.75,ASK,3000,Trade,1,,UBS Securities Hong Kong Limited
10:02.7,3436,2.75,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
10:02.7,3448,2.75,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
10:02.7,9057,2.75,ASK,3000,Trade,1,,UBS Securities Hong Kong Limited
10:02.7,3436,2.75,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
10:02.7,2423,2.75,ASK,1000,Trade,1,,Barclays Capital Asia Limited
10:02.7,3448,2.75,ASK,2000,Trade,1,,Goldman Sachs (Asia) Securities Limited
10:02.8,2077,2.71,BID,14000,Removed Order,21,,Barclays Capital Asia Limited
10:02.8,2077,2.74,BID,14000,New Order,3,,Barclays Capital Asia Limited
10:03.7,9028,2.74,BID,11000,New Order,4,,UBS Securities Hong Kong Limited
10:04.1,6387,2.76,ASK,12000,New Order,10,,Morgan Stanley Hong Kong Securities Limited
10:24.9,9055,2.74,BID,8000,New Order,5,,UBS Securities Hong Kong Limited
10:30.8,5347,2.74,BID,2000,New Order,6,,J.P. Morgan Broking (Hong Kong) Limited
10:36.3,8574,2.78,ASK,6000,New Order,23,,HSBC Securities Brokers (Asia) Limited
10:39.4,8467,2.75,ASK,1000,New Order,3,,Futu Securities International (Hong Kong) Limited
10:46.2,8467,2.75,ASK,1000,Removed Order,3,,Futu Securities International (Hong Kong) Limited
10:46.2,1799,2.74,BID,1000,Trade,1,,Bright Smart Securities International (H.K.) Limited
11:05.9,3436,2.74,ASK,142000,New Order,1,,Goldman Sachs (Asia) Securities Limited
11:05.9,1799,2.74,BID,15000,Trade,1,,Bright Smart Securities International (H.K.) Limited
11:05.9,3436,2.74,ASK,15000,Order Modified,1,,Goldman Sachs (Asia) Securities Limited
11:05.9,639,2.74,BID,16000,Trade,1,,UBS Securities Hong Kong Limited
11:05.9,3436,2.74,ASK,16000,Order Modified,1,,Goldman Sachs (Asia) Securities Limited
11:05.9,2077,2.74,BID,14000,Trade,1,,Barclays Capital Asia Limited
11:05.9,3436,2.74,ASK,14000,Order Modified,1,,Goldman Sachs (Asia) Securities Limited
11:05.9,9028,2.74,BID,11000,Trade,1,,UBS Securities Hong Kong Limited
11:05.9,3436,2.74,ASK,11000,Order Modified,1,,Goldman Sachs (Asia) Securities Limited
11:05.9,9055,2.74,BID,8000,Trade,1,,UBS Securities Hong Kong Limited
11:05.9,3436,2.74,ASK,8000,Order Modified,1,,Goldman Sachs (Asia) Securities Limited
11:05.9,5347,2.74,BID,2000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
11:05.9,3436,2.74,ASK,2000,Order Modified,1,,Goldman Sachs (Asia) Securities Limited
11:05.9,2045,2.8,ASK,9000,Removed Order,30,,Barclays Capital Asia Limited
11:05.9,2420,2.74,ASK,26000,New Order,2,,Barclays Capital Asia Limited
11:05.9,3436,2.75,ASK,1000,Removed Order,4,,Goldman Sachs (Asia) Securities Limited
11:05.9,2423,2.74,ASK,1000,New Order,3,,Barclays Capital Asia Limited
11:05.9,1291,2.74,BID,76000,New Order,1,,CMB International Securities Limited
11:05.9,1291,2.74,BID,76000,Trade,1,,CMB International Securities Limited
11:05.9,3436,2.74,ASK,76000,Removed Order,1,,Goldman Sachs (Asia) Securities Limited
11:05.9,7368,2.73,BID,12000,New Order,6,,Merrill Lynch Far East Limited
11:05.9,8135,2.72,BID,14000,Removed Order,12,,BOCI Securities Limited
11:05.9,1291,2.74,BID,14000,New Order,1,,CMB International Securities Limited
11:05.9,1291,2.74,BID,14000,Trade,1,Y,CMB International Securities Limited
11:05.9,2420,2.74,ASK,14000,Order Modified,1,,Barclays Capital Asia Limited
11:05.9,2077,2.73,BID,9000,Removed Order,5,,Barclays Capital Asia Limited
11:05.9,6825,2.71,BID,9000,New Order,18,,Phillip Securities (Hong Kong) Limited
11:05.9,1291,2.74,BID,13000,New Order,1,,CMB International Securities Limited
11:05.9,1291,2.74,BID,12000,Trade,1,,CMB International Securities Limited
11:05.9,2420,2.74,ASK,12000,Removed Order,1,,Barclays Capital Asia Limited
11:05.9,1291,2.74,BID,1000,Trade,1,,CMB International Securities Limited
11:05.9,2423,2.74,ASK,1000,Removed Order,1,,Barclays Capital Asia Limited
11:05.9,4455,2.72,BID,122000,Removed Order,11,,Barclays Capital Asia Limited
11:05.9,7368,2.73,BID,10000,New Order,6,,Merrill Lynch Far East Limited
11:05.9,6825,2.71,BID,9000,Removed Order,18,,Phillip Securities (Hong Kong) Limited
11:05.9,2077,2.73,BID,9000,New Order,7,,Barclays Capital Asia Limited
11:06.0,9065,2.73,BID,14000,New Order,8,,UBS Securities Hong Kong Limited
11:06.0,3436,2.75,ASK,1000,Removed Order,1,,Goldman Sachs (Asia) Securities Limited
11:06.0,2420,2.74,ASK,1000,New Order,1,,Barclays Capital Asia Limited
11:06.0,2420,2.74,ASK,1000,Trade,1,,Barclays Capital Asia Limited
11:06.0,3436,2.76,ASK,16000,New Order,9,,Goldman Sachs (Asia) Securities Limited
11:06.0,2045,2.76,ASK,6000,Removed Order,3,,Barclays Capital Asia Limited
11:06.0,2077,2.73,BID,9000,Removed Order,7,,Barclays Capital Asia Limited
11:06.0,8305,2.72,BID,9000,New Order,13,,Futu Securities International (Hong Kong) Limited
11:06.0,7385,2.78,ASK,224000,Removed Order,20,,Citigroup Global Markets Asia Limited
11:06.0,3436,2.76,ASK,16000,Removed Order,8,,Goldman Sachs (Asia) Securities Limited
11:06.1,8305,2.72,BID,9000,Removed Order,13,,Futu Securities International (Hong Kong) Limited
11:06.1,2077,2.71,BID,9000,New Order,19,,Barclays Capital Asia Limited
11:06.1,3448,2.78,ASK,1000,Removed Order,16,,Goldman Sachs (Asia) Securities Limited
11:06.9,2087,2.71,BID,120000,New Order,20,,Barclays Capital Asia Limited
11:11.2,5345,2.73,BID,136000,New Order,8,,J.P. Morgan Broking (Hong Kong) Limited
11:11.2,4455,2.79,ASK,216000,New Order,22,,Barclays Capital Asia Limited
11:11.2,2077,2.71,BID,9000,Removed Order,20,,Barclays Capital Asia Limited
11:11.2,2077,2.73,BID,9000,New Order,9,,Barclays Capital Asia Limited
11:20.7,8169,2.75,ASK,20000,New Order,1,,BOCI Securities Limited
11:20.7,2423,2.75,ASK,31000,New Order,2,,Barclays Capital Asia Limited
11:26.5,3448,2.75,ASK,1000,New Order,3,,Goldman Sachs (Asia) Securities Limited
11:34.9,5999,2.74,ASK,1000,New Order,1,,China Innovation Market Service Company Limited
11:34.9,4455,2.79,ASK,216000,Removed Order,26,,Barclays Capital Asia Limited
11:36.0,6387,2.82,ASK,2000,Removed Order,32,,Morgan Stanley Hong Kong Securities Limited
11:37.4,6999,2.74,ASK,4000,New Order,2,,China Investment Information Services Limited
11:37.4,7368,2.73,BID,10000,Removed Order,6,,Merrill Lynch Far East Limited
11:46.7,5345,2.73,BID,136000,Removed Order,7,,J.P. Morgan Broking (Hong Kong) Limited
11:59.0,6387,2.75,ASK,1000,New Order,6,,Morgan Stanley Hong Kong Securities Limited
11:59.0,6387,2.76,ASK,1000,Removed Order,11,,Morgan Stanley Hong Kong Securities Limited
11:59.0,6387,2.75,ASK,1000,New Order,7,,Morgan Stanley Hong Kong Securities Limited
11:59.0,6387,2.76,ASK,11000,Removed Order,12,,Morgan Stanley Hong Kong Securities Limited
11:59.0,6387,2.75,ASK,11000,New Order,8,,Morgan Stanley Hong Kong Securities Limited
11:59.0,6387,2.76,ASK,12000,Removed Order,13,,Morgan Stanley Hong Kong Securities Limited
11:59.0,6387,2.75,ASK,12000,New Order,9,,Morgan Stanley Hong Kong Securities Limited
12:24.9,1172,2.77,ASK,100000,New Order,19,,Huatai Financial Holdings (Hong Kong) Limited
12:25.1,8465,2.74,ASK,10000,New Order,3,,Futu Securities International (Hong Kong) Limited
12:41.5,7368,2.73,BID,12000,Removed Order,5,,Merrill Lynch Far East Limited
12:42.0,6996,2.74,ASK,80000,New Order,4,,China Investment Information Services Limited
12:42.0,639,2.73,BID,22000,Removed Order,4,,UBS Securities Hong Kong Limited
12:42.0,2077,2.73,BID,9000,Removed Order,5,,Barclays Capital Asia Limited
12:42.0,2077,2.7,BID,9000,New Order,28,,Barclays Capital Asia Limited
12:42.0,6387,2.86,ASK,8000,Removed Order,45,,Morgan Stanley Hong Kong Securities Limited
12:42.3,8474,2.75,ASK,4000,New Order,12,,ABN AMRO Clearing Hong Kong Limited
12:43.1,6387,2.76,ASK,4000,New Order,17,,Morgan Stanley Hong Kong Securities Limited
12:44.2,3448,2.74,ASK,1000,New Order,5,,Goldman Sachs (Asia) Securities Limited
13:09.1,8474,2.75,ASK,4000,Removed Order,13,,ABN AMRO Clearing Hong Kong Limited
13:10.9,6999,2.74,ASK,4000,Removed Order,2,,China Investment Information Services Limited
13:17.2,1291,2.73,BID,3000,Trade,1,,CMB International Securities Limited
13:17.2,5999,2.73,BID,1000,Trade,1,,China Innovation Market Service Company Limited
13:27.3,5999,2.73,ASK,164000,New Order,1,,China Innovation Market Service Company Limited
13:27.3,1172,2.73,BID,1000,Trade,1,,Huatai Financial Holdings (Hong Kong) Limited
13:27.3,5999,2.73,ASK,1000,Order Modified,1,,China Innovation Market Service Company Limited
13:27.3,9065,2.73,BID,14000,Trade,1,,UBS Securities Hong Kong Limited
13:27.3,5999,2.73,ASK,14000,Order Modified,1,,China Innovation Market Service Company Limited
13:27.3,2045,2.79,ASK,9000,Removed Order,33,,Barclays Capital Asia Limited
13:27.3,2423,2.73,ASK,26000,New Order,2,,Barclays Capital Asia Limited
13:27.3,2077,2.7,BID,9000,Removed Order,24,,Barclays Capital Asia Limited
13:27.3,27,2.69,BID,9000,New Order,28,,CCB International Securities Limited
13:27.3,2087,2.71,BID,120000,Removed Order,12,,Barclays Capital Asia Limited
13:27.3,2075,2.71,BID,223000,Removed Order,11,,Barclays Capital Asia Limited
13:27.4,27,2.69,BID,9000,Removed Order,26,,CCB International Securities Limited
13:27.4,8303,2.7,BID,9000,New Order,22,,Futu Securities International (Hong Kong) Limited
13:27.5,3436,2.77,ASK,1000,Removed Order,20,,Goldman Sachs (Asia) Securities Limited
13:27.5,4455,2.7,BID,367000,Removed Order,21,,Barclays Capital Asia Limited
13:27.5,2428,2.7,BID,222000,Removed Order,20,,Barclays Capital Asia Limited
13:28.2,6387,2.75,ASK,1000,Removed Order,10,,Morgan Stanley Hong Kong Securities Limited
13:28.2,3448,2.74,ASK,1000,New Order,7,,Goldman Sachs (Asia) Securities Limited
13:28.2,6387,2.75,ASK,1000,Removed Order,11,,Morgan Stanley Hong Kong Securities Limited
13:28.2,6387,2.74,ASK,1000,New Order,8,,Morgan Stanley Hong Kong Securities Limited
13:28.2,6387,2.75,ASK,11000,Removed Order,12,,Morgan Stanley Hong Kong Securities Limited
13:28.2,6387,2.74,ASK,11000,New Order,9,,Morgan Stanley Hong Kong Securities Limited
13:28.2,6387,2.74,ASK,1000,New Order,10,,Morgan Stanley Hong Kong Securities Limited
13:28.2,6387,2.75,ASK,12000,Removed Order,14,,Morgan Stanley Hong Kong Securities Limited
13:28.2,6387,2.74,ASK,12000,New Order,11,,Morgan Stanley Hong Kong Securities Limited
13:28.3,9065,2.72,BID,13000,New Order,6,,UBS Securities Hong Kong Limited
13:28.3,8303,2.7,BID,9000,Removed Order,21,,Futu Securities International (Hong Kong) Limited
13:28.3,1836,2.69,BID,9000,New Order,25,,Instinet Pacific Limited
13:28.4,6998,2.73,ASK,100000,New Order,3,,China Investment Information Services Limited
13:28.4,4455,2.7,BID,126000,New Order,21,,Barclays Capital Asia Limited
13:28.4,2428,2.69,BID,219000,New Order,27,,Barclays Capital Asia Limited
13:29.5,3448,2.73,ASK,1000,New Order,4,,Goldman Sachs (Asia) Securities Limited
13:29.6,1836,2.69,BID,9000,Removed Order,26,,Instinet Pacific Limited
13:29.6,2077,2.7,BID,9000,New Order,22,,Barclays Capital Asia Limited
13:36.5,2428,2.69,BID,379000,New Order,28,,Barclays Capital Asia Limited
13:36.5,2087,2.68,BID,224000,New Order,35,,Barclays Capital Asia Limited
13:42.4,6387,2.77,ASK,4000,Removed Order,24,,Morgan Stanley Hong Kong Securities Limited
13:42.4,6387,2.75,ASK,4000,New Order,17,,Morgan Stanley Hong Kong Securities Limited
13:44.6,8466,2.74,ASK,4000,New Order,14,,Futu Securities International (Hong Kong) Limited
13:50.6,8302,2.72,BID,12000,Trade,1,,Futu Securities International (Hong Kong) Limited
13:50.6,4821,2.72,BID,3000,Trade,1,,Valuable Capital Limited
13:50.6,639,2.72,BID,23000,Trade,1,,UBS Securities Hong Kong Limited
13:50.6,8466,2.72,BID,22000,Trade,1,,Futu Securities International (Hong Kong) Limited
