,MKTDEPTH_EVENT_TYPE,MKTDEPTH_EVENT_SUBTYPE,ID_BB_SEC_NUM_SRC,FEED_SOURCE,EID,MD_TABLE_CMD_RT,MD_BOOK_TYPE,MBO_WINDOW_SIZE,MBO_SEQNUM_RT,MD_BOOK_SUBTYPE,MD_PRICE_DISPLAY_FORMAT_TYPE_RT,MD_PRICE_DISPLAY_MIN_NUM_DECIMALS_RT,MD_PRICE_DISPLAY_MAX_NUM_DECIMALS_RT,MD_CURRENCY_RT,MD_QUOTED_CURRENCY_REALTIME,MD_ROUND_LOT_SIZE_RT,cid,MBL_WINDOW_SIZE,MD_MULTI_TICK_UPD_RT,MBL_ASK_POSITION_RT,MBL_ASK_RT,MBL_ASK_COND_CODE_RT,MBL_ASK_NUM_ORDERS_RT,MBL_ASK_SIZE_RT,MBL_TIME_RT,MBL_BID_POSITION_RT,MBL_BID_RT,MBL_BID_COND_CODE_RT,MBL_BID_NUM_ORDERS_RT,MBL_BID_SIZE_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_BROKER_RT,MBO_ASK_COND_CODE_RT,MBO_ASK_SIZE_RT,MBO_TIME_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_BROKER_RT,MBO_BID_COND_CODE_RT,MBO_BID_SIZE_RT,MBO_ORDER_ID_RT,MBO_TABLE_ASK,MBO_TABLE_BID,MBL_TABLE_ASK,MBL_TABLE_BID
1535,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.540000021,2578,,0,7/3/2023 02:14:44.000,,,,,,,,,,
1536,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.550000012,9000,,0,7/3/2023 02:14:44.000,,,,,,,,,,
1537,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.550000012,6698,,0,7/3/2023 02:14:44.000,,,,,,,,,,
1538,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.550000012,174,,0,7/3/2023 02:14:44.000,,,,,,,,,,
1539,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.569999993,8467,,0,7/3/2023 02:14:44.000,,,,,,,,,,
1540,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.579999983,8461,,0,7/3/2023 02:14:44.000,,,,,,,,,,
1541,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.589999974,2578,,0,7/3/2023 02:14:44.000,,,,,,,,,,
1542,MARKET_BY_ORDER,ASK,,,14112,REPLACE_CLEAR,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0,,,0,7/3/2023 02:14:44.000,,,,,,,,,,
1543,MARKET_BY_ORDER,ASK,,,53714,ADD,,,191,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,4,0.485000014,,,20000,7/3/2023 02:14:46.373,,,,,,692153346,,,,
1544,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.485000014,,4,170000,14:46.4,,,,,,,,,,,,,,,,,,,,,
1545,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.485000014,5337,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1546,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.49000001,6105,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1547,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.49000001,2457,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1548,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.495000005,8308,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1549,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.5,2457,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1550,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.5,2245,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1551,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.50999999,8466,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1552,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.519999981,4409,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1553,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.519999981,5666,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1554,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.529999971,8307,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1555,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.540000021,2578,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1556,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.550000012,9000,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1557,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.550000012,6698,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1558,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.550000012,174,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1559,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.569999993,8467,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1560,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.579999983,8461,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1561,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.589999974,2578,,0,7/3/2023 02:14:46.000,,,,,,,,,,
1562,MARKET_BY_ORDER,ASK,,,53714,ADD,,,192,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,48000,7/3/2023 02:15:56.493,,,,,,700335874,,,,
1563,MARKET_BY_ORDER,BID,,,53714,DEL,,,193,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.493,1,0.475000024,,,5000,249631234,,,,
1564,MARKET_BY_ORDER,ASK,,,53714,MOD,,,194,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,43000,7/3/2023 02:15:56.493,,,,,,700335874,,,,
1565,MARKET_BY_ORDER,BID,,,53714,DEL,,,195,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.493,1,0.475000024,,,30000,290460674,,,,
1566,MARKET_BY_ORDER,ASK,,,53714,MOD,,,196,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,13000,7/3/2023 02:15:56.493,,,,,,700335874,,,,
1567,MARKET_BY_ORDER,BID,,,53714,MOD,,,197,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.493,1,0.475000024,,,17000,301015298,,,,
1568,MARKET_BY_ORDER,ASK,,,53714,DEL,,,198,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,13000,7/3/2023 02:15:56.493,,,,,,700335874,,,,
1569,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,15:56.5,1,0.475000024,,2,21000,,,,,,,,,,,,,,,,
1570,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,1,0.475000024,8290,,0,,,,,
1571,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,2,0.475000024,6101,,0,,,,,
1572,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,3,0.470000029,488,,0,,,,,
1573,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,4,0.470000029,8291,,0,,,,,
1574,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,5,0.470000029,4821,,0,,,,,
1575,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,6,0.470000029,6101,,0,,,,,
1576,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,7,0.470000029,2458,,0,,,,,
1577,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,8,0.470000029,8299,,0,,,,,
1578,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,9,0.465000033,6101,,0,,,,,
1579,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,10,0.465000033,8295,,0,,,,,
1580,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,11,0.460000038,6102,,0,,,,,
1581,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,12,0.460000038,6699,,0,,,,,
1582,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,13,0.455000043,6104,,0,,,,,
1583,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,14,0.449999988,6105,,0,,,,,
1584,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,15,0.449999988,2290,,0,,,,,
1585,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,16,0.449999988,1836,,0,,,,,
1586,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,17,0.449999988,2578,,0,,,,,
1587,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,18,0.444999993,6106,,0,,,,,
1588,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,19,0.439999998,6107,,0,,,,,
1589,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,20,0.435000002,1836,,0,,,,,
1590,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,21,0.430000007,1836,,0,,,,,
1591,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,22,0.430000007,1836,,0,,,,,
1592,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,23,0.430000007,2290,,0,,,,,
1593,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,24,0.420000017,1836,,0,,,,,
1594,MARKET_BY_ORDER,BID,,,14112,REPLACE_CLEAR,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,25,0,,,0,,,,,
1595,MARKET_BY_ORDER,BID,,,14112,REPLACE_CLEAR,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 02:15:56.000,26,0,,,0,,,,,
1596,MARKET_BY_ORDER,ASK,,,53714,ADD,,,199,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.480000019,,,30000,7/3/2023 02:15:56.568,,,,,,700337922,,,,
1597,MARKET_BY_ORDER,ASK,,,53714,ADD,,,200,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,2,0.480000019,,,13000,7/3/2023 02:15:56.594,,,,,,700342274,,,,
1598,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,1,0.480000019,,1,30000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1599,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,2,0.485000014,,4,170000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1600,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,1,0.480000019,8297,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1601,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,2,0.485000014,6106,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1602,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,3,0.485000014,6430,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1603,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.485000014,8291,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1604,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.485000014,5337,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1605,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.49000001,6105,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1606,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,3,0.49000001,,2,33000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1607,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,4,0.495000005,,1,100000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1608,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,5,0.5,,2,130000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1609,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,6,0.50999999,,1,200000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1610,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,7,0.519999981,,2,177000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1611,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,8,0.529999971,,1,10000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1612,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,9,0.540000021,,1,24000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1613,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,10,0.550000012,,3,268000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1614,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.49000001,2457,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1615,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.495000005,8308,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1616,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.5,2457,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1617,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.5,2245,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1618,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.50999999,8466,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1619,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.519999981,4409,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1620,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.519999981,5666,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1621,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.529999971,8307,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1622,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.540000021,2578,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1623,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.550000012,9000,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1624,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.550000012,6698,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1625,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.550000012,174,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1626,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.569999993,8467,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1627,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.579999983,8461,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1628,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.589999974,2578,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1629,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.480000019,,2,43000,15:56.6,,,,,,,,,,,,,,,,,,,,,
1630,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,2,0.480000019,8298,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1631,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,3,0.485000014,6106,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1632,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.485000014,6430,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1633,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.485000014,8291,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1634,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.485000014,5337,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1635,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.49000001,6105,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1636,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.49000001,2457,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1637,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.495000005,8308,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1638,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.5,2457,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1639,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.5,2245,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1640,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.50999999,8466,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1641,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.519999981,4409,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1642,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.519999981,5666,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1643,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.529999971,8307,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1644,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.540000021,2578,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1645,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.550000012,9000,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1646,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.550000012,6698,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1647,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.550000012,174,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1648,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.569999993,8467,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1649,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.579999983,8461,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1650,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.589999974,2578,,0,7/3/2023 02:15:56.000,,,,,,,,,,
1651,MARKET_BY_ORDER,ASK,,,53714,DEL,,,201,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,6,0.485000014,,,20000,7/3/2023 02:16:04.654,,,,,,692153346,,,,
1652,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,2,0.485000014,,3,150000,16:04.7,,,,,,,,,,,,,,,,,,,,,
1653,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.49000001,6105,,0,7/3/2023 02:16:04.000,,,,,,,,,,
1654,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.49000001,2457,,0,7/3/2023 02:16:04.000,,,,,,,,,,
1655,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.495000005,8308,,0,7/3/2023 02:16:04.000,,,,,,,,,,
1656,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.5,2457,,0,7/3/2023 02:16:04.000,,,,,,,,,,
1657,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.5,2245,,0,7/3/2023 02:16:04.000,,,,,,,,,,
1658,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.50999999,8466,,0,7/3/2023 02:16:04.000,,,,,,,,,,
